Per	Mass	Tau
0.3645	0.39240058121267585	17525839.001218736
0.6652	0.24999956665275525	53702077.59937072
1.1204	0.34999935238957663	20457812.509152677
1.857	1.3165709011026059	232418.07986563022
5.3657	0.9999949040057621	3091191.365625185
1.8957	0.6535685863622012	7027231.961326452
17.597	0.5853916916145189	8212761.86527248
0.6601	0.27600711723762245	45820624.93751165
0.9801	0.3076529424130704	27747886.414928414
0.5589	0.2499995647485311	52347644.37319526
1.0933	0.39240058121267585	17525839.001218736
1.128	0.12362775189026232	40693679.57671659
0.3144	0.926777581877432	3507092.2055652607
1.7941	0.3499993548789047	20457812.080606654
0.8891	0.44999913397062935	13027418.361616576
0.5789	0.9712133231904917	3115742.546111086
2.1644	1.159991709445592	1050003.5483147348
0.3277	0.19999966063935767	43709824.80755407
8.4496	0.7998343712132445	5210842.972299933
0.3064	1.9998958424577467	232418.07986563022
6.6498	1.083497077846879	2149155.6449451013
2.0791	0.47646239350607	12063948.708460696
0.461	0.27600711723762245	45820624.93751165
5.7885	0.700200107900009	6034152.756001998
1.6572	0.19243048923421197	41935234.243472904
3.4151	0.6219511352099681	7265923.881192994
0.5784	0.24999956937423204	55912488.12403194
1.9607	0.18653977812013758	41903278.3958958
4.5971	0.5969728701759393	8019382.556849332
0.5336	0.4085141655293723	16839276.293951146
0.4479	0.5999987198480261	7473650.483488037
0.4748	0.34999935238957663	20457812.509152677
7.9471	0.8165738030411445	4762885.635896785
0.9248	0.3799345523881141	18850937.060140967
7.5694	0.6415505608006964	7080462.645252881
6.4306	0.7452281725133981	5566250.665660804
4.391	0.4499991202111323	12752318.64696835
0.6928	0.39988019850741263	16730780.165865429
3.9578	0.7938701782635182	5277011.414591988
0.3185	0.21822022379149433	47958580.40756326
3.3701	1.0572157933545916	2279391.7893907703
5.4447	0.9648419084995625	3161822.287073604
0.8689	0.4502760415221828	13834359.316445962
0.8344	0.19243048923421197	41935234.243472904
0.813	0.3499993614819845	20568336.765230555
1.3131	0.3999992565421825	16984185.808922946
0.5778	0.4498906888385745	12763000.939636797
7.3022	0.7452281725133981	5566250.665660804
0.3363	0.4237581478011836	15337490.637098499
0.9618	0.3999992533113912	17004377.415514003
0.7129	0.2999994632494086	28369136.46213337
0.2931	1.0801913557638296	2165537.0550254043
0.5099	0.25372651285513664	62027031.36456144
0.6317	0.24999956169237417	51124314.29173118
0.8865	0.19999965996982075	43488107.461501636
1.9861	0.49516693063741785	10799369.702756945
0.4687	0.21822022379149433	47958580.40756326
0.4606	0.19999966130889457	43931542.144415244
0.3228	0.29999946983323506	28344298.200416338
0.5971	0.3246887028629537	24815124.162127238
1.9941	0.5009885716734918	11119035.651444603
1.8182	0.49516693063741785	10799369.702756945
1.2294	0.4215804360480678	15552031.445220297
1.7664	0.5009885716734918	11119035.651444603
0.5157	0.2919218346536833	34244620.346762106
